country,year,sex,suicides_no,suicides/100k,generation
Italy,1998,male,544,11.75,Generation X
Italy,1998,male,884,11.55,Boomers
Italy,1998,male,276,7.45,Generation X
Italy,1998,female,194,7.26,G.I. Generation
Italy,1998,female,380,5.62,Silent
Italy,1998,female,298,3.84,Boomers
Italy,1998,female,116,2.55,Generation X
Italy,1998,female,67,1.87,Generation X
Italy,1998,male,13,0.46,Millenials
Italy,1998,female,1,0.04,Millenials
Italy,1999,male,539,34.53,G.I. Generation
Italy,1999,male,1009,17.18,Silent
Italy,1999,male,833,10.74,Boomers
Italy,1999,male,481,10.44,Generation X
Italy,1999,male,240,6.71,Generation X
Italy,1999,female,179,6.47,G.I. Generation
Italy,1999,female,366,5.43,Silent
Italy,1999,female,280,3.56,Boomers
Italy,1999,female,123,2.71,Generation X
Italy,1999,female,57,1.65,Generation X
Italy,1999,female,5,0.19,Millenials
Italy,1999,male,3,0.11,Millenials
Italy,2000,male,557,34.45,G.I. Generation
Italy,2000,male,893,15.2,Silent
Italy,2000,male,914,11.58,Boomers
Italy,2000,male,459,10.09,Generation X
Italy,2000,female,217,7.6,G.I. Generation
Italy,2000,male,230,6.67,Generation X
Italy,2000,female,339,5.04,Silent
Italy,2000,female,313,3.91,Boomers
Italy,2000,female,124,2.76,Generation X
Italy,2000,female,51,1.53,Generation X
Italy,2000,male,9,0.32,Millenials
Italy,2000,female,2,0.07,Millenials
Italy,2001,male,560,33.43,Silent
Italy,2001,male,916,15.61,Silent
Italy,2001,male,890,11.07,Boomers
Italy,2001,male,457,10.18,Generation X
Italy,2001,male,216,6.48,Millenials
Italy,2001,female,178,6.03,Silent
Italy,2001,female,358,5.35,Silent
Italy,2001,female,300,3.68,Boomers
Italy,2001,female,99,2.23,Generation X
Italy,2001,female,42,1.31,Millenials
Italy,2001,male,11,0.39,Millenials
Italy,2001,female,3,0.11,Millenials
Italy,2002,male,562,31.91,Silent
Italy,2002,male,945,15.82,Silent
Italy,2002,male,949,11.61,Boomers
Italy,2002,male,475,10.8,Generation X
Italy,2002,male,208,6.5,Millenials
Italy,2002,female,180,5.79,Silent
Italy,2002,female,323,4.76,Silent
Italy,2002,female,277,3.36,Boomers
Italy,2002,female,92,2.13,Generation X
Italy,2002,female,47,1.53,Millenials
Italy,2002,male,6,0.21,Millenials
Italy,2002,female,5,0.19,Millenials
Italy,2003,male,612,33.46,Silent
Italy,2003,male,904,14.89,Silent
Italy,2003,male,951,11.46,Boomers
Italy,2003,male,411,9.41,Generation X
Italy,2003,female,200,6.24,Silent
Italy,2003,male,194,6.16,Millenials
Italy,2003,female,340,4.96,Silent
Italy,2003,female,306,3.66,Boomers
Italy,2003,female,108,2.52,Generation X
Italy,2003,female,39,1.3,Millenials
Italy,2003,male,6,0.21,Millenials
Italy,2003,female,4,0.15,Millenials
Italy,2004,male,594,31.68,Silent
Italy,2004,male,907,14.74,Silent
Italy,2004,male,937,11.22,Boomers
Italy,2004,male,443,10.32,Generation X
Italy,2004,female,193,5.94,Silent
Italy,2004,male,162,5.25,Millenials
Italy,2004,female,303,4.39,Silent
Italy,2004,female,285,3.37,Boomers
Italy,2004,female,107,2.53,Generation X
Italy,2004,female,48,1.63,Millenials
Italy,2004,female,4,0.15,Millenials
Italy,2004,male,3,0.11,Millenials
Italy,2005,male,512,26.32,Silent
Italy,2005,male,871,14.02,Silent
Italy,2005,male,899,10.62,Boomers
Italy,2005,male,343,8.14,Generation X
Italy,2005,female,190,5.68,Silent
Italy,2005,male,170,5.57,Millenials
Italy,2005,female,336,4.85,Silent
Italy,2005,female,265,3.09,Boomers
Italy,2005,female,105,2.53,Generation X
Italy,2005,female,41,1.41,Millenials
Italy,2005,male,8,0.28,Millenials
Italy,2005,female,2,0.08,Millenials
Italy,2006,male,595,29.26,Silent
Italy,2006,male,868,13.83,Silent
Italy,2006,male,885,10.13,Boomers
Italy,2006,male,344,8.18,Generation X
Italy,2006,male,145,4.67,Millenials
Italy,2006,female,160,4.59,Silent
Italy,2006,female,274,3.92,Silent
Italy,2006,female,298,3.4,Boomers
Italy,2006,female,86,2.1,Generation X
Italy,2006,female,41,1.39,Millenials
Italy,2006,male,4,0.14,Millenials
Italy,2006,female,0,0,Millenials
Italy,2007,male,596,28.35,Silent
Italy,2007,male,885,13.97,Silent
Italy,2007,male,883,9.93,Boomers
Italy,2007,male,354,8.6,Generation X
Italy,2007,male,170,5.47,Millenials
Italy,2007,female,171,4.79,Silent
Italy,2007,female,274,3.9,Silent
Italy,2007,female,295,3.31,Boomers
Italy,2007,female,84,2.09,Generation X
Italy,2007,female,36,1.22,Millenials
Italy,2007,male,5,0.18,Generation Z
Italy,2007,female,4,0.15,Generation Z
Italy,2008,male,569,26.27,Silent
Italy,2008,male,917,14.37,Silent
Italy,2008,male,986,10.92,Boomers
Italy,2008,male,362,8.97,Generation X
Italy,2008,male,161,5.16,Millenials
Italy,2008,female,163,4.48,Silent
Italy,2008,female,313,4.43,Silent
Italy,2008,female,295,3.25,Boomers
Italy,2008,female,97,2.45,Generation X
Italy,2008,female,36,1.21,Millenials
Italy,2008,female,3,0.11,Generation Z
Italy,2008,male,2,0.07,Generation Z
Italy,2009,male,615,27.58,Silent
Italy,2009,male,938,14.58,Silent
Italy,2009,male,1058,11.57,Boomers
Italy,2009,male,332,8.43,Generation X
Italy,2009,male,144,4.61,Millenials
Italy,2009,female,289,4.07,Silent
Italy,2009,female,149,4.02,Silent
Italy,2009,female,329,3.57,Boomers
Italy,2009,female,70,1.81,Generation X
Italy,2009,female,42,1.41,Millenials
Italy,2009,male,6,0.21,Generation Z
Italy,2009,female,2,0.07,Generation Z
Italy,2010,male,591,25.75,Silent
Italy,2010,male,944,14.54,Silent
Italy,2010,male,1098,11.88,Generation X
Italy,2010,male,341,8.88,Generation X
Italy,2010,male,144,4.62,Millenials
Italy,2010,female,161,4.26,Silent
Italy,2010,female,294,4.11,Silent
Italy,2010,female,292,3.13,Generation X
Italy,2010,female,82,2.17,Generation X
Italy,2010,female,31,1.05,Millenials
Italy,2010,male,10,0.34,Generation Z
Italy,2010,female,1,0.04,Generation Z
Italy,2011,male,664,28.6,Silent
Italy,2011,male,1000,15.44,Boomers
Italy,2011,male,1137,12.6,Generation X
Italy,2011,male,316,8.83,Millenials
Italy,2011,male,169,5.57,Millenials
Italy,2011,female,162,4.28,Silent
Italy,2011,female,294,4.12,Boomers
Italy,2011,female,303,3.29,Generation X
Italy,2011,female,59,1.65,Millenials
Italy,2011,female,43,1.49,Millenials
Italy,2011,male,4,0.14,Generation Z
Italy,2011,female,2,0.07,Generation Z
Italy,2012,male,604,25.35,Silent
Italy,2012,male,993,15.22,Boomers
Italy,2012,male,1215,13.4,Generation X
Italy,2012,male,329,9.35,Millenials
Italy,2012,male,179,5.9,Millenials
Italy,2012,female,175,4.55,Silent
Italy,2012,female,317,4.41,Boomers
Italy,2012,female,325,3.51,Generation X
Italy,2012,female,68,1.94,Millenials
Italy,2012,female,44,1.53,Millenials
Italy,2012,female,4,0.15,Generation Z
Italy,2012,male,4,0.14,Generation Z
Italy,2013,male,625,25.29,Silent
Italy,2013,male,1039,15.65,Boomers
Italy,2013,male,1162,12.62,Generation X
Italy,2013,male,342,9.77,Millenials
Italy,2013,male,147,4.82,Millenials
Italy,2013,female,181,4.59,Silent
Italy,2013,female,333,4.57,Boomers
Italy,2013,female,335,3.57,Generation X
Italy,2013,female,66,1.9,Millenials
Italy,2013,female,49,1.69,Millenials
Italy,2013,male,7,0.24,Generation Z
Italy,2013,female,4,0.15,Generation Z
Italy,2014,male,670,26.11,Silent
Italy,2014,male,947,14.05,Boomers
Italy,2014,male,1123,12.08,Generation X
Italy,2014,male,300,8.59,Millenials
Italy,2014,male,170,5.54,Millenials
Italy,2014,female,371,3.93,Generation X
Italy,2014,female,158,3.91,Silent
Italy,2014,female,275,3.73,Boomers
Italy,2014,female,75,2.18,Millenials
Italy,2014,female,46,1.59,Millenials
Italy,2014,female,7,0.25,Generation Z
Italy,2014,male,5,0.17,Generation Z
Italy,2015,male,669,25.28,Silent
Italy,2015,male,934,13.74,Boomers
Italy,2015,male,1063,11.5,Generation X
Italy,2015,male,271,7.85,Millenials
Italy,2015,male,161,5.27,Millenials
Italy,2015,female,303,4.08,Boomers
Italy,2015,female,156,3.79,Silent
Italy,2015,female,320,3.41,Generation X
Italy,2015,female,64,1.89,Millenials
Italy,2015,female,34,1.18,Millenials
Italy,2015,male,7,0.24,Generation Z
Italy,2015,female,6,0.22,Generation Z
Jamaica,1985,male,1,3.45,G.I. Generation
Jamaica,1985,female,1,2.63,G.I. Generation
Jamaica,1985,male,3,1.16,Generation X
Jamaica,1985,male,1,0.64,Boomers
Jamaica,1985,male,1,0.59,Silent
Jamaica,1985,female,1,0.57,Silent
Jamaica,1985,female,0,0,Generation X
Jamaica,1985,female,0,0,Boomers
Jamaica,1985,female,0,0,Generation X
Jamaica,1985,female,0,0,G.I. Generation
Jamaica,1985,male,0,0,Generation X
Jamaica,1985,male,0,0,G.I. Generation
Jamaica,1986,male,1,0.57,Silent
Jamaica,1986,female,0,0,Generation X
Jamaica,1986,female,0,0,Boomers
Jamaica,1986,female,0,0,Silent
Jamaica,1986,female,0,0,Generation X
Jamaica,1986,female,0,0,G.I. Generation
Jamaica,1986,female,0,0,G.I. Generation
Jamaica,1986,male,0,0,Generation X
Jamaica,1986,male,0,0,Boomers
Jamaica,1986,male,0,0,Generation X
Jamaica,1986,male,0,0,G.I. Generation
Jamaica,1986,male,0,0,G.I. Generation
Jamaica,1987,male,4,3.77,G.I. Generation
Jamaica,1987,male,5,1.96,Generation X
Jamaica,1987,male,1,0.59,Boomers
Jamaica,1987,female,1,0.56,Boomers
Jamaica,1987,female,1,0.53,Silent
Jamaica,1987,female,1,0.37,Generation X
Jamaica,1987,female,0,0,Generation X
Jamaica,1987,female,0,0,G.I. Generation
Jamaica,1987,female,0,0,G.I. Generation
Jamaica,1987,male,0,0,Silent
Jamaica,1987,male,0,0,Generation X
Jamaica,1987,male,0,0,G.I. Generation
Jamaica,1988,female,1,2.32,G.I. Generation
Jamaica,1988,male,2,0.79,Generation X
Jamaica,1988,male,1,0.55,Silent
Jamaica,1988,female,1,0.54,Boomers
Jamaica,1988,female,0,0,Generation X
Jamaica,1988,female,0,0,Silent
Jamaica,1988,female,0,0,Generation X
Jamaica,1988,female,0,0,G.I. Generation
Jamaica,1988,male,0,0,Boomers
Jamaica,1988,male,0,0,Generation X
Jamaica,1988,male,0,0,G.I. Generation
Jamaica,1988,male,0,0,G.I. Generation
Jamaica,1989,female,0,0,Generation X
Jamaica,1989,female,0,0,Boomers
Jamaica,1989,female,0,0,Silent
Jamaica,1989,female,0,0,Generation X
Jamaica,1989,female,0,0,G.I. Generation
Jamaica,1989,female,0,0,G.I. Generation
Jamaica,1989,male,0,0,Generation X
Jamaica,1989,male,0,0,Boomers
Jamaica,1989,male,0,0,Silent
Jamaica,1989,male,0,0,Generation X
Jamaica,1989,male,0,0,G.I. Generation
Jamaica,1989,male,0,0,G.I. Generation
Jamaica,1990,male,2,0.8,Generation X
Jamaica,1990,male,1,0.52,Silent
Jamaica,1990,female,0,0,Generation X
Jamaica,1990,female,0,0,Boomers
Jamaica,1990,female,0,0,Silent
Jamaica,1990,female,0,0,Generation X
Jamaica,1990,female,0,0,G.I. Generation
Jamaica,1990,female,0,0,G.I. Generation
Jamaica,1990,male,0,0,Boomers
Jamaica,1990,male,0,0,Generation X
Jamaica,1990,male,0,0,G.I. Generation
Jamaica,1990,male,0,0,G.I. Generation
Jamaica,1991,male,1,0.9,Silent
Jamaica,1991,female,0,0,Generation X
Jamaica,1991,female,0,0,Boomers
Jamaica,1991,female,0,0,Boomers
Jamaica,1991,female,0,0,Millenials
Jamaica,1991,female,0,0,Silent
Jamaica,1991,female,0,0,G.I. Generation
Jamaica,1991,male,0,0,Generation X
Jamaica,1991,male,0,0,Boomers
Jamaica,1991,male,0,0,Boomers
Jamaica,1991,male,0,0,Millenials
Jamaica,1991,male,0,0,G.I. Generation
Jamaica,2000,male,2,0.74,Boomers
Jamaica,2000,male,1,0.42,Generation X
Jamaica,2000,female,0,0,Generation X
Jamaica,2000,female,0,0,Generation X
Jamaica,2000,female,0,0,Boomers
Jamaica,2000,female,0,0,Millenials
Jamaica,2000,female,0,0,Silent
Jamaica,2000,female,0,0,G.I. Generation
Jamaica,2000,male,0,0,Generation X
Jamaica,2000,male,0,0,Millenials
Jamaica,2000,male,0,0,Silent
Jamaica,2000,male,0,0,G.I. Generation
Jamaica,2001,male,2,1.54,Silent
Jamaica,2001,male,1,0.49,Generation X
Jamaica,2001,female,1,0.41,Millenials
Jamaica,2001,male,1,0.36,Boomers
Jamaica,2001,female,0,0,Generation X
Jamaica,2001,female,0,0,Boomers
Jamaica,2001,female,0,0,Millenials
Jamaica,2001,female,0,0,Silent
Jamaica,2001,female,0,0,Silent
Jamaica,2001,male,0,0,Millenials
Jamaica,2001,male,0,0,Millenials
Jamaica,2001,male,0,0,Silent
Jamaica,2002,male,2,0.7,Boomers
Jamaica,2002,female,0,0,Millenials
Jamaica,2002,female,0,0,Generation X
Jamaica,2002,female,0,0,Boomers
Jamaica,2002,female,0,0,Millenials
Jamaica,2002,female,0,0,Silent
Jamaica,2002,female,0,0,Silent
Jamaica,2002,male,0,0,Millenials
Jamaica,2002,male,0,0,Generation X
Jamaica,2002,male,0,0,Millenials
Jamaica,2002,male,0,0,Silent
Jamaica,2002,male,0,0,Silent
Jamaica,2003,male,1,0.5,Generation X
Jamaica,2003,female,1,0.41,Millenials
Jamaica,2003,female,0,0,Generation X
Jamaica,2003,female,0,0,Boomers
Jamaica,2003,female,0,0,Millenials
Jamaica,2003,female,0,0,Silent
Jamaica,2003,female,0,0,Silent
Jamaica,2003,male,0,0,Millenials
Jamaica,2003,male,0,0,Boomers
Jamaica,2003,male,0,0,Millenials
Jamaica,2003,male,0,0,Silent
Jamaica,2003,male,0,0,Silent
Jamaica,2004,male,1,0.74,Silent
Jamaica,2004,female,0,0,Millenials
Jamaica,2004,female,0,0,Generation X
Jamaica,2004,female,0,0,Boomers
Jamaica,2004,female,0,0,Millenials
Jamaica,2004,female,0,0,Silent
Jamaica,2004,female,0,0,Silent
Jamaica,2004,male,0,0,Millenials
Jamaica,2004,male,0,0,Generation X
Jamaica,2004,male,0,0,Boomers
Jamaica,2004,male,0,0,Millenials
Jamaica,2004,male,0,0,Silent
Jamaica,2005,male,13,6.65,Generation X
Jamaica,2005,male,7,5.05,Silent
Jamaica,2005,male,14,4.6,Boomers
Jamaica,2005,male,2,4.38,Silent
Jamaica,2005,male,6,2.38,Millenials
Jamaica,2005,female,5,1.51,Boomers
Jamaica,2005,female,1,0.49,Generation X
Jamaica,2005,female,1,0.41,Millenials
Jamaica,2005,female,1,0.36,Millenials
Jamaica,2005,male,1,0.34,Millenials
Jamaica,2005,female,0,0,Silent
Jamaica,2005,female,0,0,Silent
Jamaica,2006,female,0,0,Millenials
Jamaica,2006,female,0,0,Generation X
Jamaica,2006,female,0,0,Boomers
Jamaica,2006,female,0,0,Millenials
Jamaica,2006,female,0,0,Silent
Jamaica,2006,female,0,0,Silent
Jamaica,2006,male,0,0,Millenials
Jamaica,2006,male,0,0,Generation X
Jamaica,2006,male,0,0,Boomers
Jamaica,2006,male,0,0,Millenials
Jamaica,2006,male,0,0,Silent
Jamaica,2006,male,0,0,Silent
Jamaica,2009,male,3,6.27,Silent
Jamaica,2009,male,9,4.51,Generation X
Jamaica,2009,male,6,3.86,Silent
Jamaica,2009,male,9,2.78,Boomers
Jamaica,2009,male,5,1.86,Millenials
Jamaica,2009,female,1,0.63,Silent
Jamaica,2009,female,1,0.47,Generation X
Jamaica,2009,female,1,0.39,Millenials
Jamaica,2009,male,1,0.36,Generation Z
Jamaica,2009,female,0,0,Boomers
Jamaica,2009,female,0,0,Generation Z
Jamaica,2009,female,0,0,Silent
Jamaica,2010,male,1,0.49,Generation X
Jamaica,2010,male,1,0.37,Generation Z
Jamaica,2010,male,1,0.3,Generation X
Jamaica,2010,female,0,0,Millenials
Jamaica,2010,female,0,0,Generation X
Jamaica,2010,female,0,0,Generation X
Jamaica,2010,female,0,0,Generation Z
Jamaica,2010,female,0,0,Silent
Jamaica,2010,female,0,0,Silent
Jamaica,2010,male,0,0,Millenials
Jamaica,2010,male,0,0,Silent
Jamaica,2010,male,0,0,Silent
Jamaica,2011,male,4,8.15,Silent
Jamaica,2011,male,11,6.68,Boomers
Jamaica,2011,male,14,4.23,Generation X
Jamaica,2011,male,7,3.39,Millenials
Jamaica,2011,male,5,1.82,Millenials
Jamaica,2011,female,3,1.19,Generation Z
Jamaica,2011,male,3,1.14,Generation Z
Jamaica,2011,female,1,0.59,Boomers
Jamaica,2011,female,1,0.38,Millenials
Jamaica,2011,female,1,0.29,Generation X
Jamaica,2011,female,0,0,Millenials
Jamaica,2011,female,0,0,Silent
Japan,1985,male,1340,74.82,G.I. Generation
Japan,1985,female,1553,54.26,G.I. Generation
Japan,1985,male,3763,41.83,G.I. Generation
Japan,1985,male,6962,39.04,Silent
Japan,1985,male,1982,23.41,Boomers
Japan,1985,female,2543,23.07,G.I. Generation
Japan,1985,female,2582,14.38,Silent
Japan,1985,male,1139,13.05,Generation X
Japan,1985,female,817,9.82,Boomers
Japan,1985,female,491,5.87,Generation X
Japan,1985,male,59,0.63,Generation X
Japan,1985,female,26,0.29,Generation X
Japan,1986,male,1488,78.77,G.I. Generation
Japan,1986,female,1801,59.07,G.I. Generation
Japan,1986,male,4171,44.5,G.I. Generation
Japan,1986,male,7298,40.33,Silent
Japan,1986,female,2877,25.34,G.I. Generation
Japan,1986,male,2057,25.09,Boomers
Japan,1986,female,2787,15.33,Silent
Japan,1986,male,1263,14.14,Generation X
Japan,1986,female,936,11.63,Boomers
Japan,1986,female,680,7.96,Generation X
Japan,1986,male,73,0.79,Generation X
Japan,1986,female,53,0.6,Generation X
Japan,1987,male,1446,72.96,G.I. Generation
Japan,1987,female,1718,53.19,G.I. Generation
Japan,1987,male,3988,41.04,G.I. Generation
Japan,1987,male,6688,36.71,Silent
Japan,1987,female,2938,25.21,G.I. Generation
Japan,1987,male,1904,23.71,Boomers
Japan,1987,female,2496,13.64,Silent
Japan,1987,male,1065,11.62,Generation X
Japan,1987,female,782,9.93,Boomers
Japan,1987,female,569,6.5,Generation X
Japan,1987,male,52,0.58,Generation X
Japan,1987,female,17,0.2,Generation X
Japan,1988,male,1490,72.19,G.I. Generation
Japan,1988,female,1865,54.89,G.I. Generation
Japan,1988,male,3851,38.27,G.I. Generation
Japan,1988,male,6087,33.29,Silent
Japan,1988,female,2853,23.85,G.I. Generation
Japan,1988,male,1736,21.87,Boomers
Japan,1988,female,2438,13.28,Silent
Japan,1988,male,973,10.36,Generation X
Japan,1988,female,721,9.28,Boomers
Japan,1988,female,583,6.51,Generation X
Japan,1988,male,49,0.57,Generation X
Japan,1988,female,30,0.36,Generation X
Japan,1989,male,1463,67.95,G.I. Generation
Japan,1989,female,1844,51.55,G.I. Generation
Japan,1989,male,3676,35.4,G.I. Generation
Japan,1989,male,5161,28.19,Silent
Japan,1989,female,2786,22.75,G.I. Generation
Japan,1989,male,1582,19.95,Boomers
Japan,1989,female,2306,12.56,Silent
Japan,1989,male,928,9.69,Generation X
Japan,1989,female,725,9.36,Boomers
Japan,1989,female,479,5.25,Generation X
Japan,1989,male,36,0.43,Generation X
Japan,1989,female,27,0.34,Generation X
Japan,1990,male,1405,62.94,G.I. Generation
Japan,1990,female,1814,48.55,G.I. Generation
Japan,1990,male,3654,33.95,G.I. Generation
Japan,1990,male,4822,26.36,Silent
Japan,1990,female,2607,20.71,G.I. Generation
Japan,1990,male,1462,18.44,Boomers
Japan,1990,female,2184,11.92,Silent
Japan,1990,male,875,9.17,Generation X
Japan,1990,female,698,8.99,Boomers
Japan,1990,female,434,4.75,Generation X
Japan,1990,male,30,0.37,Generation X
Japan,1990,female,17,0.22,Generation X
Japan,1991,male,1354,58.59,G.I. Generation
Japan,1991,female,1687,43.12,G.I. Generation
Japan,1991,male,3779,33.97,Silent
Japan,1991,male,4935,27.07,Boomers
Japan,1991,female,2561,19.83,Silent
Japan,1991,male,1419,18.12,Boomers
Japan,1991,female,2039,11.18,Boomers
Japan,1991,male,891,9.12,Generation X
Japan,1991,female,637,8.31,Boomers
Japan,1991,female,442,4.73,Generation X
Japan,1991,male,22,0.28,Millenials
Japan,1991,female,14,0.19,Millenials
Japan,1992,male,1423,59.92,G.I. Generation
Japan,1992,female,1702,41.8,G.I. Generation
Japan,1992,male,4155,36.21,Silent
Japan,1992,male,5269,29.05,Boomers
Japan,1992,female,2555,19.31,Silent
Japan,1992,male,1501,18.8,Boomers
Japan,1992,female,1998,11.02,Boomers
Japan,1992,male,996,10.22,Generation X
Japan,1992,female,633,8.1,Boomers
Japan,1992,female,440,4.74,Generation X
Japan,1992,male,52,0.67,Millenials
Japan,1992,female,32,0.44,Millenials
Japan,1993,male,1258,51.77,G.I. Generation
Japan,1993,female,1566,37.05,G.I. Generation
Japan,1993,male,4185,35.51,Silent
Japan,1993,male,5472,30.26,Boomers
Japan,1993,male,1473,18.14,Boomers
Japan,1993,female,2418,17.9,Silent
Japan,1993,female,1955,10.82,Boomers
Japan,1993,male,974,10.05,Generation X
Japan,1993,female,598,7.54,Boomers
Japan,1993,female,404,4.38,Generation X
Japan,1993,male,32,0.43,Millenials
Japan,1993,female,18,0.25,Millenials
Japan,1994,male,1364,55.09,G.I. Generation
Japan,1994,male,4256,35.33,Silent
Japan,1994,female,1538,35.21,G.I. Generation
Japan,1994,male,5439,30.08,Boomers
Japan,1994,male,1631,19.77,Boomers
Japan,1994,female,2314,16.84,Silent
Japan,1994,male,1147,11.97,Generation X
Japan,1994,female,1846,10.21,Boomers
Japan,1994,female,670,8.32,Boomers
Japan,1994,female,463,5.08,Generation X
Japan,1994,male,55,0.75,Millenials
Japan,1994,female,21,0.3,Millenials
Japan,1995,male,1358,53.17,G.I. Generation
Japan,1995,male,4429,35.71,Silent
Japan,1995,female,1582,34.45,G.I. Generation
Japan,1995,male,5507,30.5,Boomers
Japan,1995,male,1692,20.13,Generation X
Japan,1995,female,2426,17.32,Silent
Japan,1995,male,1050,11.25,Generation X
Japan,1995,female,1984,11.03,Boomers
